,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,country
54,165,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 115, 'speed': 3}, {'layer': '900mb', 'direction': 110, 'speed': 3}, {'layer': '850mb', 'direction': 100, 'speed': 3}, {'layer': '800mb', 'direction': 125, 'speed': 3}, {'layer': '750mb', 'direction': 170, 'speed': 3}, {'layer': '700mb', 'direction': 180, 'speed': 3}, {'layer': '650mb', 'direction': 185, 'speed': 4}, {'layer': '600mb', 'direction': 190, 'speed': 5}, {'layer': '550mb', 'direction': 195, 'speed': 5}, {'layer': '500mb', 'direction': 205, 'speed': 5}, {'layer': '450mb', 'direction': 215, 'speed': 5}, {'layer': '400mb', 'direction': 215, 'speed': 5}, {'layer': '350mb', 'direction': 210, 'speed': 6}, {'layer': '300mb', 'direction': 205, 'speed': 7}, {'layer': '250mb', 'direction': 210, 'speed': 7}, {'layer': '200mb', 'direction': 230, 'speed': 6}]",18,6,8,1030,rain,6,0,115,4,south africa
55,168,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 5}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 105, 'speed': 3}, {'layer': '900mb', 'direction': 105, 'speed': 3}, {'layer': '850mb', 'direction': 105, 'speed': 3}, {'layer': '800mb', 'direction': 140, 'speed': 2}, {'layer': '750mb', 'direction': 160, 'speed': 3}, {'layer': '700mb', 'direction': 180, 'speed': 3}, {'layer': '650mb', 'direction': 195, 'speed': 3}, {'layer': '600mb', 'direction': 200, 'speed': 4}, {'layer': '550mb', 'direction': 205, 'speed': 5}, {'layer': '500mb', 'direction': 210, 'speed': 5}, {'layer': '450mb', 'direction': 215, 'speed': 5}, {'layer': '400mb', 'direction': 215, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 6}, {'layer': '300mb', 'direction': 210, 'speed': 7}, {'layer': '250mb', 'direction': 210, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 7}]",18,10,7,1030,rain,6,0,115,3,south africa
56,171,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 9}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 95, 'speed': 3}, {'layer': '900mb', 'direction': 90, 'speed': 3}, {'layer': '850mb', 'direction': 95, 'speed': 3}, {'layer': '800mb', 'direction': 110, 'speed': 2}, {'layer': '750mb', 'direction': 160, 'speed': 2}, {'layer': '700mb', 'direction': 185, 'speed': 3}, {'layer': '650mb', 'direction': 195, 'speed': 3}, {'layer': '600mb', 'direction': 210, 'speed': 3}, {'layer': '550mb', 'direction': 210, 'speed': 4}, {'layer': '500mb', 'direction': 210, 'speed': 5}, {'layer': '450mb', 'direction': 225, 'speed': 5}, {'layer': '400mb', 'direction': 220, 'speed': 6}, {'layer': '350mb', 'direction': 220, 'speed': 6}, {'layer': '300mb', 'direction': 215, 'speed': 6}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 7}]",18,10,6,1030,none,6,0,100,3,south africa
57,174,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 16}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 11}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 80, 'speed': 3}, {'layer': '850mb', 'direction': 80, 'speed': 3}, {'layer': '800mb', 'direction': 75, 'speed': 2}, {'layer': '750mb', 'direction': 155, 'speed': 2}, {'layer': '700mb', 'direction': 195, 'speed': 3}, {'layer': '650mb', 'direction': 215, 'speed': 3}, {'layer': '600mb', 'direction': 220, 'speed': 3}, {'layer': '550mb', 'direction': 210, 'speed': 4}, {'layer': '500mb', 'direction': 220, 'speed': 5}, {'layer': '450mb', 'direction': 220, 'speed': 6}, {'layer': '400mb', 'direction': 225, 'speed': 6}, {'layer': '350mb', 'direction': 225, 'speed': 6}, {'layer': '300mb', 'direction': 225, 'speed': 6}, {'layer': '250mb', 'direction': 215, 'speed': 6}, {'layer': '200mb', 'direction': 220, 'speed': 7}]",18,10,6,1029,none,6,0,75,3,south africa
58,177,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -2}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 5}]","[{'layer': '950mb', 'direction': 80, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 3}, {'layer': '850mb', 'direction': 75, 'speed': 3}, {'layer': '800mb', 'direction': 65, 'speed': 2}, {'layer': '750mb', 'direction': 170, 'speed': 2}, {'layer': '700mb', 'direction': 210, 'speed': 3}, {'layer': '650mb', 'direction': 220, 'speed': 3}, {'layer': '600mb', 'direction': 225, 'speed': 3}, {'layer': '550mb', 'direction': 225, 'speed': 4}, {'layer': '500mb', 'direction': 225, 'speed': 5}, {'layer': '450mb', 'direction': 230, 'speed': 5}, {'layer': '400mb', 'direction': 230, 'speed': 6}, {'layer': '350mb', 'direction': 230, 'speed': 6}, {'layer': '300mb', 'direction': 230, 'speed': 6}, {'layer': '250mb', 'direction': 230, 'speed': 6}, {'layer': '200mb', 'direction': 235, 'speed': 6}]",18,10,6,1030,none,6,0,80,3,south africa
59,180,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 8}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 10}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 75, 'speed': 2}, {'layer': '900mb', 'direction': 65, 'speed': 2}, {'layer': '850mb', 'direction': 60, 'speed': 2}, {'layer': '800mb', 'direction': 20, 'speed': 2}, {'layer': '750mb', 'direction': 250, 'speed': 2}, {'layer': '700mb', 'direction': 225, 'speed': 3}, {'layer': '650mb', 'direction': 230, 'speed': 3}, {'layer': '600mb', 'direction': 235, 'speed': 3}, {'layer': '550mb', 'direction': 240, 'speed': 4}, {'layer': '500mb', 'direction': 245, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 6}, {'layer': '400mb', 'direction': 240, 'speed': 6}, {'layer': '350mb', 'direction': 245, 'speed': 6}, {'layer': '300mb', 'direction': 255, 'speed': 6}, {'layer': '250mb', 'direction': 240, 'speed': 6}, {'layer': '200mb', 'direction': 240, 'speed': 7}]",18,15,5,1031,none,6,0,80,2,south africa
60,183,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 8}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': 8}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 55, 'speed': 2}, {'layer': '900mb', 'direction': 40, 'speed': 2}, {'layer': '850mb', 'direction': 30, 'speed': 2}, {'layer': '800mb', 'direction': 320, 'speed': 2}, {'layer': '750mb', 'direction': 250, 'speed': 2}, {'layer': '700mb', 'direction': 235, 'speed': 3}, {'layer': '650mb', 'direction': 240, 'speed': 3}, {'layer': '600mb', 'direction': 245, 'speed': 4}, {'layer': '550mb', 'direction': 260, 'speed': 4}, {'layer': '500mb', 'direction': 255, 'speed': 5}, {'layer': '450mb', 'direction': 255, 'speed': 6}, {'layer': '400mb', 'direction': 255, 'speed': 6}, {'layer': '350mb', 'direction': 255, 'speed': 6}, {'layer': '300mb', 'direction': 255, 'speed': 6}, {'layer': '250mb', 'direction': 245, 'speed': 7}, {'layer': '200mb', 'direction': 250, 'speed': 7}]",18,15,5,1029,rain,6,0,65,2,south africa
61,186,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 8}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 60, 'speed': 2}, {'layer': '900mb', 'direction': 30, 'speed': 2}, {'layer': '850mb', 'direction': 10, 'speed': 2}, {'layer': '800mb', 'direction': 245, 'speed': 2}, {'layer': '750mb', 'direction': 235, 'speed': 3}, {'layer': '700mb', 'direction': 240, 'speed': 3}, {'layer': '650mb', 'direction': 250, 'speed': 3}, {'layer': '600mb', 'direction': 260, 'speed': 4}, {'layer': '550mb', 'direction': 270, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 260, 'speed': 6}, {'layer': '400mb', 'direction': 260, 'speed': 6}, {'layer': '350mb', 'direction': 255, 'speed': 6}, {'layer': '300mb', 'direction': 260, 'speed': 6}, {'layer': '250mb', 'direction': 255, 'speed': 7}, {'layer': '200mb', 'direction': 255, 'speed': 8}]",18,15,5,1029,rain,6,0,100,2,south africa
62,189,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 8}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -4}, {'layer': '400mb', 'rh': 6}, {'layer': '350mb', 'rh': 12}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 80, 'speed': 2}, {'layer': '900mb', 'direction': 65, 'speed': 2}, {'layer': '850mb', 'direction': 270, 'speed': 2}, {'layer': '800mb', 'direction': 220, 'speed': 3}, {'layer': '750mb', 'direction': 225, 'speed': 3}, {'layer': '700mb', 'direction': 240, 'speed': 3}, {'layer': '650mb', 'direction': 250, 'speed': 4}, {'layer': '600mb', 'direction': 260, 'speed': 5}, {'layer': '550mb', 'direction': 270, 'speed': 5}, {'layer': '500mb', 'direction': 265, 'speed': 6}, {'layer': '450mb', 'direction': 260, 'speed': 6}, {'layer': '400mb', 'direction': 265, 'speed': 6}, {'layer': '350mb', 'direction': 265, 'speed': 6}, {'layer': '300mb', 'direction': 260, 'speed': 6}, {'layer': '250mb', 'direction': 265, 'speed': 7}, {'layer': '200mb', 'direction': 260, 'speed': 7}]",18,15,5,1030,none,6,0,90,2,south africa
63,192,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': -3}, {'layer': '750mb', 'rh': -4}, {'layer': '700mb', 'rh': -4}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 6}, {'layer': '350mb', 'rh': 6}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 6}]","[{'layer': '950mb', 'direction': 75, 'speed': 2}, {'layer': '900mb', 'direction': 70, 'speed': 2}, {'layer': '850mb', 'direction': 230, 'speed': 2}, {'layer': '800mb', 'direction': 205, 'speed': 3}, {'layer': '750mb', 'direction': 220, 'speed': 3}, {'layer': '700mb', 'direction': 235, 'speed': 3}, {'layer': '650mb', 'direction': 245, 'speed': 4}, {'layer': '600mb', 'direction': 255, 'speed': 5}, {'layer': '550mb', 'direction': 260, 'speed': 5}, {'layer': '500mb', 'direction': 260, 'speed': 5}, {'layer': '450mb', 'direction': 265, 'speed': 6}, {'layer': '400mb', 'direction': 270, 'speed': 6}, {'layer': '350mb', 'direction': 270, 'speed': 7}, {'layer': '300mb', 'direction': 260, 'speed': 7}, {'layer': '250mb', 'direction': 265, 'speed': 7}, {'layer': '200mb', 'direction': 265, 'speed': 8}]",18,10,6,1030,none,6,0,85,2,south africa
0,3,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 8}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 3}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 6}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 16}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 4}, {'layer': '350mb', 'rh': 13}, {'layer': '300mb', 'rh': 16}, {'layer': '250mb', 'rh': 7}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 355, 'speed': 5}, {'layer': '900mb', 'direction': 345, 'speed': 5}, {'layer': '850mb', 'direction': 330, 'speed': 4}, {'layer': '800mb', 'direction': 315, 'speed': 4}, {'layer': '750mb', 'direction': 310, 'speed': 5}, {'layer': '700mb', 'direction': 305, 'speed': 5}, {'layer': '650mb', 'direction': 295, 'speed': 4}, {'layer': '600mb', 'direction': 290, 'speed': 4}, {'layer': '550mb', 'direction': 315, 'speed': 5}, {'layer': '500mb', 'direction': 290, 'speed': 7}, {'layer': '450mb', 'direction': 265, 'speed': 7}, {'layer': '400mb', 'direction': 275, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 305, 'speed': 8}, {'layer': '250mb', 'direction': 290, 'speed': 9}, {'layer': '200mb', 'direction': 280, 'speed': 10}]",14,6,14,1015,none,0,0,20,4,new zealand
1,6,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 16}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 16}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 11}, {'layer': '650mb', 'rh': 13}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 15}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 10}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 13}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 350, 'speed': 5}, {'layer': '900mb', 'direction': 340, 'speed': 5}, {'layer': '850mb', 'direction': 335, 'speed': 5}, {'layer': '800mb', 'direction': 330, 'speed': 5}, {'layer': '750mb', 'direction': 320, 'speed': 5}, {'layer': '700mb', 'direction': 315, 'speed': 3}, {'layer': '650mb', 'direction': 290, 'speed': 4}, {'layer': '600mb', 'direction': 305, 'speed': 5}, {'layer': '550mb', 'direction': 310, 'speed': 5}, {'layer': '500mb', 'direction': 285, 'speed': 5}, {'layer': '450mb', 'direction': 275, 'speed': 6}, {'layer': '400mb', 'direction': 270, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 9}, {'layer': '300mb', 'direction': 280, 'speed': 8}, {'layer': '250mb', 'direction': 275, 'speed': 10}, {'layer': '200mb', 'direction': 280, 'speed': 10}]",14,2,14,1013,none,1,0,15,4,new zealand
2,9,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 13}, {'layer': '700mb', 'rh': 13}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 7}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 9}, {'layer': '400mb', 'rh': 16}, {'layer': '350mb', 'rh': 16}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 16}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 325, 'speed': 5}, {'layer': '900mb', 'direction': 315, 'speed': 5}, {'layer': '850mb', 'direction': 315, 'speed': 5}, {'layer': '800mb', 'direction': 320, 'speed': 5}, {'layer': '750mb', 'direction': 315, 'speed': 5}, {'layer': '700mb', 'direction': 300, 'speed': 5}, {'layer': '650mb', 'direction': 305, 'speed': 5}, {'layer': '600mb', 'direction': 305, 'speed': 5}, {'layer': '550mb', 'direction': 300, 'speed': 6}, {'layer': '500mb', 'direction': 305, 'speed': 6}, {'layer': '450mb', 'direction': 300, 'speed': 6}, {'layer': '400mb', 'direction': 290, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 295, 'speed': 9}, {'layer': '250mb', 'direction': 295, 'speed': 9}, {'layer': '200mb', 'direction': 280, 'speed': 11}]",15,2,15,1012,none,1,0,355,4,new zealand
3,12,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 16}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': 10}, {'layer': '650mb', 'rh': 12}, {'layer': '600mb', 'rh': 13}, {'layer': '550mb', 'rh': 14}, {'layer': '500mb', 'rh': 9}, {'layer': '450mb', 'rh': 16}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 14}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 14}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 320, 'speed': 6}, {'layer': '900mb', 'direction': 310, 'speed': 6}, {'layer': '850mb', 'direction': 310, 'speed': 6}, {'layer': '800mb', 'direction': 315, 'speed': 6}, {'layer': '750mb', 'direction': 320, 'speed': 6}, {'layer': '700mb', 'direction': 325, 'speed': 6}, {'layer': '650mb', 'direction': 320, 'speed': 7}, {'layer': '600mb', 'direction': 320, 'speed': 7}, {'layer': '550mb', 'direction': 315, 'speed': 7}, {'layer': '500mb', 'direction': 315, 'speed': 8}, {'layer': '450mb', 'direction': 310, 'speed': 8}, {'layer': '400mb', 'direction': 305, 'speed': 8}, {'layer': '350mb', 'direction': 290, 'speed': 7}, {'layer': '300mb', 'direction': 290, 'speed': 8}, {'layer': '250mb', 'direction': 280, 'speed': 9}, {'layer': '200mb', 'direction': 285, 'speed': 12}]",15,2,15,1008,rain,1,0,340,5,new zealand
4,15,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 15}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': 15}, {'layer': '600mb', 'rh': 15}, {'layer': '550mb', 'rh': 13}, {'layer': '500mb', 'rh': 13}, {'layer': '450mb', 'rh': 14}, {'layer': '400mb', 'rh': 15}, {'layer': '350mb', 'rh': 15}, {'layer': '300mb', 'rh': 12}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': -3}]","[{'layer': '950mb', 'direction': 300, 'speed': 6}, {'layer': '900mb', 'direction': 300, 'speed': 6}, {'layer': '850mb', 'direction': 305, 'speed': 7}, {'layer': '800mb', 'direction': 300, 'speed': 7}, {'layer': '750mb', 'direction': 300, 'speed': 7}, {'layer': '700mb', 'direction': 295, 'speed': 7}, {'layer': '650mb', 'direction': 290, 'speed': 6}, {'layer': '600mb', 'direction': 295, 'speed': 7}, {'layer': '550mb', 'direction': 285, 'speed': 7}, {'layer': '500mb', 'direction': 295, 'speed': 7}, {'layer': '450mb', 'direction': 305, 'speed': 7}, {'layer': '400mb', 'direction': 305, 'speed': 7}, {'layer': '350mb', 'direction': 305, 'speed': 7}, {'layer': '300mb', 'direction': 300, 'speed': 9}, {'layer': '250mb', 'direction': 285, 'speed': 11}, {'layer': '200mb', 'direction': 290, 'speed': 11}]",15,2,14,1007,rain,3,0,315,5,new zealand
5,18,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 15}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 8}, {'layer': '700mb', 'rh': 4}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 3}, {'layer': '300mb', 'rh': 11}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 300, 'speed': 6}, {'layer': '900mb', 'direction': 290, 'speed': 6}, {'layer': '850mb', 'direction': 290, 'speed': 6}, {'layer': '800mb', 'direction': 290, 'speed': 6}, {'layer': '750mb', 'direction': 295, 'speed': 6}, {'layer': '700mb', 'direction': 295, 'speed': 6}, {'layer': '650mb', 'direction': 295, 'speed': 7}, {'layer': '600mb', 'direction': 295, 'speed': 7}, {'layer': '550mb', 'direction': 295, 'speed': 7}, {'layer': '500mb', 'direction': 295, 'speed': 8}, {'layer': '450mb', 'direction': 300, 'speed': 9}, {'layer': '400mb', 'direction': 305, 'speed': 9}, {'layer': '350mb', 'direction': 295, 'speed': 10}, {'layer': '300mb', 'direction': 295, 'speed': 11}, {'layer': '250mb', 'direction': 290, 'speed': 13}, {'layer': '200mb', 'direction': 290, 'speed': 12}]",15,-1,14,1006,rain,4,0,305,5,new zealand
6,21,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 10}, {'layer': '800mb', 'rh': 6}, {'layer': '750mb', 'rh': 3}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 11}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 285, 'speed': 5}, {'layer': '900mb', 'direction': 285, 'speed': 5}, {'layer': '850mb', 'direction': 285, 'speed': 5}, {'layer': '800mb', 'direction': 290, 'speed': 6}, {'layer': '750mb', 'direction': 295, 'speed': 6}, {'layer': '700mb', 'direction': 300, 'speed': 6}, {'layer': '650mb', 'direction': 295, 'speed': 7}, {'layer': '600mb', 'direction': 295, 'speed': 7}, {'layer': '550mb', 'direction': 300, 'speed': 7}, {'layer': '500mb', 'direction': 295, 'speed': 8}, {'layer': '450mb', 'direction': 300, 'speed': 9}, {'layer': '400mb', 'direction': 300, 'speed': 9}, {'layer': '350mb', 'direction': 295, 'speed': 10}, {'layer': '300mb', 'direction': 295, 'speed': 12}, {'layer': '250mb', 'direction': 295, 'speed': 12}, {'layer': '200mb', 'direction': 295, 'speed': 13}]",15,2,14,1006,rain,4,0,295,4,new zealand
