,rh_950mb,rh_900mb,rh_850mb,rh_800mb,rh_750mb,rh_700mb,rh_650mb,rh_600mb,rh_550mb,rh_500mb,rh_450mb,rh_400mb,rh_350mb,rh_300mb,rh_250mb,rh_200mb,wind_950mb,wind_900mb,wind_850mb,wind_800mb,wind_750mb,wind_700mb,wind_650mb,wind_600mb,wind_550mb,wind_500mb,wind_450mb,wind_400mb,wind_350mb,wind_300mb,wind_250mb,wind_200mb,index,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,country
149,11,14,11,1,-3,-3,-4,-4,-4,-3,-3,-1,-1,-1,-2,-2,5,5,5,5,6,6,6,6,7,7,7,8,9,10,11,13,21,66,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -3}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 260, 'speed': 5}, {'layer': '900mb', 'direction': 260, 'speed': 5}, {'layer': '850mb', 'direction': 270, 'speed': 5}, {'layer': '800mb', 'direction': 275, 'speed': 5}, {'layer': '750mb', 'direction': 280, 'speed': 6}, {'layer': '700mb', 'direction': 280, 'speed': 6}, {'layer': '650mb', 'direction': 285, 'speed': 6}, {'layer': '600mb', 'direction': 285, 'speed': 6}, {'layer': '550mb', 'direction': 285, 'speed': 7}, {'layer': '500mb', 'direction': 290, 'speed': 7}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 285, 'speed': 8}, {'layer': '350mb', 'direction': 290, 'speed': 9}, {'layer': '300mb', 'direction': 290, 'speed': 10}, {'layer': '250mb', 'direction': 295, 'speed': 11}, {'layer': '200mb', 'direction': 295, 'speed': 13}]",20,2,9,1015,rain,6,0,255,4,south africa
150,9,13,14,7,0,-3,-3,-4,-4,-3,-2,-2,-2,-2,-2,-1,4,4,5,5,5,6,6,7,7,7,7,8,8,9,10,11,22,69,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 7}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 275, 'speed': 4}, {'layer': '900mb', 'direction': 270, 'speed': 4}, {'layer': '850mb', 'direction': 265, 'speed': 5}, {'layer': '800mb', 'direction': 265, 'speed': 5}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 275, 'speed': 6}, {'layer': '650mb', 'direction': 280, 'speed': 6}, {'layer': '600mb', 'direction': 285, 'speed': 7}, {'layer': '550mb', 'direction': 290, 'speed': 7}, {'layer': '500mb', 'direction': 285, 'speed': 7}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 280, 'speed': 8}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 275, 'speed': 9}, {'layer': '250mb', 'direction': 285, 'speed': 10}, {'layer': '200mb', 'direction': 295, 'speed': 11}]",21,2,8,1017,rain,6,0,270,4,south africa
151,10,13,14,10,9,-1,-4,-4,-4,-3,-3,-2,-2,0,0,2,5,5,5,5,5,6,6,7,7,7,7,8,8,9,10,11,23,72,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 280, 'speed': 5}, {'layer': '900mb', 'direction': 280, 'speed': 5}, {'layer': '850mb', 'direction': 270, 'speed': 5}, {'layer': '800mb', 'direction': 265, 'speed': 5}, {'layer': '750mb', 'direction': 265, 'speed': 5}, {'layer': '700mb', 'direction': 280, 'speed': 6}, {'layer': '650mb', 'direction': 280, 'speed': 6}, {'layer': '600mb', 'direction': 285, 'speed': 7}, {'layer': '550mb', 'direction': 280, 'speed': 7}, {'layer': '500mb', 'direction': 285, 'speed': 7}, {'layer': '450mb', 'direction': 285, 'speed': 7}, {'layer': '400mb', 'direction': 285, 'speed': 8}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 280, 'speed': 9}, {'layer': '250mb', 'direction': 290, 'speed': 10}, {'layer': '200mb', 'direction': 295, 'speed': 11}]",21,2,8,1017,rain,6,0,280,4,south africa
152,12,14,11,11,12,14,-2,-4,-4,-4,-1,-2,1,4,1,2,5,5,5,5,5,5,6,7,7,7,7,8,8,9,10,10,24,75,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 11}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': 14}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -4}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 270, 'speed': 5}, {'layer': '900mb', 'direction': 270, 'speed': 5}, {'layer': '850mb', 'direction': 270, 'speed': 5}, {'layer': '800mb', 'direction': 265, 'speed': 5}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 275, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 6}, {'layer': '600mb', 'direction': 280, 'speed': 7}, {'layer': '550mb', 'direction': 280, 'speed': 7}, {'layer': '500mb', 'direction': 280, 'speed': 7}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 290, 'speed': 8}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 290, 'speed': 9}, {'layer': '250mb', 'direction': 295, 'speed': 10}, {'layer': '200mb', 'direction': 305, 'speed': 10}]",20,2,10,1017,rain,6,0,270,4,south africa
153,12,14,12,5,6,-1,-3,-4,-3,-1,1,1,2,3,2,1,4,4,5,5,5,6,6,7,7,7,7,7,8,9,9,10,25,78,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 5}, {'layer': '750mb', 'rh': 6}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 260, 'speed': 4}, {'layer': '900mb', 'direction': 260, 'speed': 4}, {'layer': '850mb', 'direction': 265, 'speed': 5}, {'layer': '800mb', 'direction': 270, 'speed': 5}, {'layer': '750mb', 'direction': 275, 'speed': 5}, {'layer': '700mb', 'direction': 275, 'speed': 6}, {'layer': '650mb', 'direction': 275, 'speed': 6}, {'layer': '600mb', 'direction': 275, 'speed': 7}, {'layer': '550mb', 'direction': 275, 'speed': 7}, {'layer': '500mb', 'direction': 275, 'speed': 7}, {'layer': '450mb', 'direction': 275, 'speed': 7}, {'layer': '400mb', 'direction': 280, 'speed': 7}, {'layer': '350mb', 'direction': 290, 'speed': 8}, {'layer': '300mb', 'direction': 290, 'speed': 9}, {'layer': '250mb', 'direction': 295, 'speed': 9}, {'layer': '200mb', 'direction': 300, 'speed': 10}]",20,2,9,1017,rain,6,0,255,4,south africa
154,11,15,11,8,7,-3,-4,-4,-4,-1,1,-1,2,2,1,3,4,4,4,4,5,5,6,6,6,6,7,7,7,9,9,10,26,81,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 8}, {'layer': '750mb', 'rh': 7}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 255, 'speed': 4}, {'layer': '900mb', 'direction': 255, 'speed': 4}, {'layer': '850mb', 'direction': 255, 'speed': 4}, {'layer': '800mb', 'direction': 265, 'speed': 4}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 270, 'speed': 5}, {'layer': '650mb', 'direction': 270, 'speed': 6}, {'layer': '600mb', 'direction': 275, 'speed': 6}, {'layer': '550mb', 'direction': 275, 'speed': 6}, {'layer': '500mb', 'direction': 275, 'speed': 6}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 285, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 7}, {'layer': '300mb', 'direction': 295, 'speed': 9}, {'layer': '250mb', 'direction': 295, 'speed': 9}, {'layer': '200mb', 'direction': 300, 'speed': 10}]",20,2,9,1020,rain,6,0,255,3,south africa
155,12,15,11,10,11,-3,-4,-4,-4,0,-1,-2,0,2,4,2,3,3,3,4,4,5,5,6,6,6,7,7,7,8,8,9,27,84,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 11}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -4}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 240, 'speed': 3}, {'layer': '900mb', 'direction': 250, 'speed': 3}, {'layer': '850mb', 'direction': 265, 'speed': 3}, {'layer': '800mb', 'direction': 270, 'speed': 4}, {'layer': '750mb', 'direction': 275, 'speed': 4}, {'layer': '700mb', 'direction': 280, 'speed': 5}, {'layer': '650mb', 'direction': 275, 'speed': 5}, {'layer': '600mb', 'direction': 275, 'speed': 6}, {'layer': '550mb', 'direction': 280, 'speed': 6}, {'layer': '500mb', 'direction': 280, 'speed': 6}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 285, 'speed': 7}, {'layer': '350mb', 'direction': 290, 'speed': 7}, {'layer': '300mb', 'direction': 295, 'speed': 8}, {'layer': '250mb', 'direction': 295, 'speed': 8}, {'layer': '200mb', 'direction': 300, 'speed': 9}]",20,2,9,1021,rain,6,0,245,3,south africa
156,12,14,12,14,15,2,-4,-4,-3,-1,-1,0,2,1,1,0,3,3,3,4,4,5,5,5,6,6,6,7,7,8,9,9,28,87,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 235, 'speed': 3}, {'layer': '900mb', 'direction': 245, 'speed': 3}, {'layer': '850mb', 'direction': 260, 'speed': 3}, {'layer': '800mb', 'direction': 270, 'speed': 4}, {'layer': '750mb', 'direction': 280, 'speed': 4}, {'layer': '700mb', 'direction': 280, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 280, 'speed': 5}, {'layer': '550mb', 'direction': 285, 'speed': 6}, {'layer': '500mb', 'direction': 285, 'speed': 6}, {'layer': '450mb', 'direction': 285, 'speed': 6}, {'layer': '400mb', 'direction': 285, 'speed': 7}, {'layer': '350mb', 'direction': 290, 'speed': 7}, {'layer': '300mb', 'direction': 290, 'speed': 8}, {'layer': '250mb', 'direction': 290, 'speed': 9}, {'layer': '200mb', 'direction': 295, 'speed': 9}]",20,2,9,1018,rain,6,0,235,3,south africa
157,12,15,11,9,12,-2,-4,-4,-2,-1,-1,1,2,-1,1,0,3,3,4,4,4,4,5,5,6,6,7,7,7,9,10,10,29,90,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 12}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 235, 'speed': 3}, {'layer': '900mb', 'direction': 240, 'speed': 3}, {'layer': '850mb', 'direction': 255, 'speed': 4}, {'layer': '800mb', 'direction': 265, 'speed': 4}, {'layer': '750mb', 'direction': 275, 'speed': 4}, {'layer': '700mb', 'direction': 275, 'speed': 4}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 285, 'speed': 5}, {'layer': '550mb', 'direction': 285, 'speed': 6}, {'layer': '500mb', 'direction': 285, 'speed': 6}, {'layer': '450mb', 'direction': 285, 'speed': 7}, {'layer': '400mb', 'direction': 285, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 7}, {'layer': '300mb', 'direction': 290, 'speed': 9}, {'layer': '250mb', 'direction': 285, 'speed': 10}, {'layer': '200mb', 'direction': 290, 'speed': 10}]",20,2,9,1018,rain,6,0,225,3,south africa
158,10,14,11,9,10,2,-4,-4,-1,2,1,1,0,0,2,0,3,3,4,5,5,5,5,6,6,6,7,7,7,9,10,10,30,93,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': 10}, {'layer': '700mb', 'rh': 2}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 230, 'speed': 3}, {'layer': '900mb', 'direction': 235, 'speed': 3}, {'layer': '850mb', 'direction': 255, 'speed': 4}, {'layer': '800mb', 'direction': 265, 'speed': 5}, {'layer': '750mb', 'direction': 275, 'speed': 5}, {'layer': '700mb', 'direction': 275, 'speed': 5}, {'layer': '650mb', 'direction': 280, 'speed': 5}, {'layer': '600mb', 'direction': 280, 'speed': 6}, {'layer': '550mb', 'direction': 275, 'speed': 6}, {'layer': '500mb', 'direction': 280, 'speed': 6}, {'layer': '450mb', 'direction': 280, 'speed': 7}, {'layer': '400mb', 'direction': 280, 'speed': 7}, {'layer': '350mb', 'direction': 290, 'speed': 7}, {'layer': '300mb', 'direction': 280, 'speed': 9}, {'layer': '250mb', 'direction': 280, 'speed': 10}, {'layer': '200mb', 'direction': 285, 'speed': 10}]",20,6,8,1021,rain,6,0,225,3,south africa
159,11,13,14,13,14,15,-4,0,2,0,2,-1,-1,0,1,-1,3,3,3,3,4,4,5,6,6,6,6,7,7,9,10,10,31,96,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 14}, {'layer': '800mb', 'rh': 13}, {'layer': '750mb', 'rh': 14}, {'layer': '700mb', 'rh': 15}, {'layer': '650mb', 'rh': -4}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': 2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 230, 'speed': 3}, {'layer': '900mb', 'direction': 235, 'speed': 3}, {'layer': '850mb', 'direction': 250, 'speed': 3}, {'layer': '800mb', 'direction': 265, 'speed': 3}, {'layer': '750mb', 'direction': 280, 'speed': 4}, {'layer': '700mb', 'direction': 265, 'speed': 4}, {'layer': '650mb', 'direction': 270, 'speed': 5}, {'layer': '600mb', 'direction': 270, 'speed': 6}, {'layer': '550mb', 'direction': 275, 'speed': 6}, {'layer': '500mb', 'direction': 270, 'speed': 6}, {'layer': '450mb', 'direction': 275, 'speed': 6}, {'layer': '400mb', 'direction': 280, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 7}, {'layer': '300mb', 'direction': 275, 'speed': 9}, {'layer': '250mb', 'direction': 280, 'speed': 10}, {'layer': '200mb', 'direction': 280, 'speed': 10}]",20,2,10,1021,rain,6,0,225,3,south africa
160,11,15,13,12,15,1,-3,2,2,2,0,0,1,1,4,-1,3,3,3,4,4,5,6,6,6,6,7,7,8,10,11,11,32,99,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 13}, {'layer': '800mb', 'rh': 12}, {'layer': '750mb', 'rh': 15}, {'layer': '700mb', 'rh': 1}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 2}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 0}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 1}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 225, 'speed': 3}, {'layer': '900mb', 'direction': 235, 'speed': 3}, {'layer': '850mb', 'direction': 270, 'speed': 3}, {'layer': '800mb', 'direction': 280, 'speed': 4}, {'layer': '750mb', 'direction': 285, 'speed': 4}, {'layer': '700mb', 'direction': 270, 'speed': 5}, {'layer': '650mb', 'direction': 265, 'speed': 6}, {'layer': '600mb', 'direction': 265, 'speed': 6}, {'layer': '550mb', 'direction': 270, 'speed': 6}, {'layer': '500mb', 'direction': 270, 'speed': 6}, {'layer': '450mb', 'direction': 270, 'speed': 7}, {'layer': '400mb', 'direction': 280, 'speed': 7}, {'layer': '350mb', 'direction': 285, 'speed': 8}, {'layer': '300mb', 'direction': 270, 'speed': 10}, {'layer': '250mb', 'direction': 280, 'speed': 11}, {'layer': '200mb', 'direction': 270, 'speed': 11}]",20,6,8,1021,rain,6,0,225,3,south africa
161,10,14,15,14,9,-3,1,4,4,1,-1,-1,0,0,-1,-2,3,3,3,4,4,5,6,6,6,7,7,8,9,10,12,12,33,102,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 10}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 15}, {'layer': '800mb', 'rh': 14}, {'layer': '750mb', 'rh': 9}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': 1}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': 4}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 0}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -1}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 230, 'speed': 3}, {'layer': '900mb', 'direction': 235, 'speed': 3}, {'layer': '850mb', 'direction': 255, 'speed': 3}, {'layer': '800mb', 'direction': 275, 'speed': 4}, {'layer': '750mb', 'direction': 275, 'speed': 4}, {'layer': '700mb', 'direction': 260, 'speed': 5}, {'layer': '650mb', 'direction': 260, 'speed': 6}, {'layer': '600mb', 'direction': 260, 'speed': 6}, {'layer': '550mb', 'direction': 265, 'speed': 6}, {'layer': '500mb', 'direction': 265, 'speed': 7}, {'layer': '450mb', 'direction': 270, 'speed': 7}, {'layer': '400mb', 'direction': 275, 'speed': 8}, {'layer': '350mb', 'direction': 265, 'speed': 9}, {'layer': '300mb', 'direction': 275, 'speed': 10}, {'layer': '250mb', 'direction': 270, 'speed': 12}, {'layer': '200mb', 'direction': 270, 'speed': 12}]",20,6,8,1020,rain,6,0,225,3,south africa
162,9,12,16,10,4,-1,2,4,1,0,-1,2,1,0,-2,-2,3,3,3,5,5,5,6,6,7,7,7,7,8,9,13,13,34,105,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 9}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 16}, {'layer': '800mb', 'rh': 10}, {'layer': '750mb', 'rh': 4}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': 4}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -1}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 0}, {'layer': '250mb', 'rh': -2}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 240, 'speed': 3}, {'layer': '900mb', 'direction': 240, 'speed': 3}, {'layer': '850mb', 'direction': 245, 'speed': 3}, {'layer': '800mb', 'direction': 270, 'speed': 5}, {'layer': '750mb', 'direction': 270, 'speed': 5}, {'layer': '700mb', 'direction': 255, 'speed': 5}, {'layer': '650mb', 'direction': 260, 'speed': 6}, {'layer': '600mb', 'direction': 260, 'speed': 6}, {'layer': '550mb', 'direction': 260, 'speed': 7}, {'layer': '500mb', 'direction': 265, 'speed': 7}, {'layer': '450mb', 'direction': 270, 'speed': 7}, {'layer': '400mb', 'direction': 265, 'speed': 7}, {'layer': '350mb', 'direction': 265, 'speed': 8}, {'layer': '300mb', 'direction': 270, 'speed': 9}, {'layer': '250mb', 'direction': 270, 'speed': 13}, {'layer': '200mb', 'direction': 265, 'speed': 13}]",20,6,6,1021,rain,6,0,230,3,south africa
163,11,14,11,9,-1,0,2,-3,0,1,1,2,-1,2,2,-1,3,3,3,4,5,5,6,6,7,7,7,7,9,10,13,13,35,108,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 11}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 11}, {'layer': '800mb', 'rh': 9}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': 0}, {'layer': '650mb', 'rh': 2}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': 0}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': 2}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': 2}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 240, 'speed': 3}, {'layer': '900mb', 'direction': 240, 'speed': 3}, {'layer': '850mb', 'direction': 260, 'speed': 3}, {'layer': '800mb', 'direction': 265, 'speed': 4}, {'layer': '750mb', 'direction': 255, 'speed': 5}, {'layer': '700mb', 'direction': 255, 'speed': 5}, {'layer': '650mb', 'direction': 265, 'speed': 6}, {'layer': '600mb', 'direction': 260, 'speed': 6}, {'layer': '550mb', 'direction': 260, 'speed': 7}, {'layer': '500mb', 'direction': 265, 'speed': 7}, {'layer': '450mb', 'direction': 265, 'speed': 7}, {'layer': '400mb', 'direction': 265, 'speed': 7}, {'layer': '350mb', 'direction': 255, 'speed': 9}, {'layer': '300mb', 'direction': 275, 'speed': 10}, {'layer': '250mb', 'direction': 270, 'speed': 13}, {'layer': '200mb', 'direction': 270, 'speed': 13}]",20,6,8,1022,rain,6,0,245,3,south africa
